adaptiveThreshWinSizeMin,adaptiveThreshWinSizeMax,adaptiveThreshWinSizeStep,foundA,foundB,Total Found,Thresh1,Thresh2,Cam A Imgs,Cam B Imgs
7,21,13,55,50,105,7,20,73,73
7,21,14,55,50,105,7,21,73,73
7,22,8,52,50,102,7,15,73,73
7,22,9,52,50,102,7,16,73,73
7,22,10,52,50,102,7,17,73,73
7,22,11,53,50,103,7,18,73,73
7,22,12,53,50,103,7,19,73,73
7,22,13,55,50,105,7,20,73,73
7,22,14,55,50,105,7,21,73,73
7,22,15,57,50,107,7,22,73,73
7,23,9,52,50,102,7,16,73,73
7,23,10,52,50,102,7,17,73,73
7,23,11,53,50,103,7,18,73,73
7,23,12,53,50,103,7,19,73,73
7,23,13,55,50,105,7,20,73,73
7,23,14,55,50,105,7,21,73,73
7,23,15,57,50,107,7,22,73,73
7,23,16,57,50,107,7,23,73,73
7,24,9,52,50,102,7,16,73,73
7,24,10,52,50,102,7,17,73,73
7,24,11,53,50,103,7,18,73,73
7,24,12,53,50,103,7,19,73,73
7,24,13,55,50,105,7,20,73,73
7,24,14,55,50,105,7,21,73,73
7,24,15,57,50,107,7,22,73,73
7,24,16,57,50,107,7,23,73,73
7,24,17,55,48,103,7,24,73,73
7,25,10,52,50,102,7,17,73,73
7,25,11,53,50,103,7,18,73,73
7,25,12,53,50,103,7,19,73,73
7,25,13,55,50,105,7,20,73,73
7,25,14,55,50,105,7,21,73,73
7,25,15,57,50,107,7,22,73,73
7,25,16,57,50,107,7,23,73,73
7,25,17,55,48,103,7,24,73,73
7,25,18,55,48,103,7,25,73,73
7,26,10,52,50,102,7,17,73,73
7,26,11,53,50,103,7,18,73,73
7,26,12,53,50,103,7,19,73,73
7,26,13,55,50,105,7,20,73,73
7,26,14,55,50,105,7,21,73,73
7,26,15,57,50,107,7,22,73,73
7,26,16,57,50,107,7,23,73,73
7,26,17,55,48,103,7,24,73,73
7,26,18,55,48,103,7,25,73,73
7,26,19,53,48,101,7,26,73,73
7,27,11,53,50,103,7,18,73,73
7,27,12,53,50,103,7,19,73,73
7,27,13,55,50,105,7,20,73,73
7,27,14,55,50,105,7,21,73,73
7,27,15,57,50,107,7,22,73,73
7,27,16,57,50,107,7,23,73,73
7,27,17,55,48,103,7,24,73,73
7,27,18,55,48,103,7,25,73,73
7,27,19,53,48,101,7,26,73,73
7,27,20,53,48,101,7,27,73,73
7,28,11,53,50,103,7,18,73,73
7,28,12,53,50,103,7,19,73,73
7,28,13,55,50,105,7,20,73,73
7,28,14,55,50,105,7,21,73,73
7,28,15,57,50,107,7,22,73,73
7,28,16,57,50,107,7,23,73,73
7,28,17,55,48,103,7,24,73,73
7,28,18,55,48,103,7,25,73,73
7,28,19,53,48,101,7,26,73,73
7,28,20,53,48,101,7,27,73,73
7,28,21,52,48,100,7,28,73,73
7,29,12,53,50,103,7,19,73,73
7,29,13,55,50,105,7,20,73,73
7,29,14,55,50,105,7,21,73,73
7,29,15,57,50,107,7,22,73,73
7,29,16,57,50,107,7,23,73,73
7,29,17,55,48,103,7,24,73,73
7,29,18,55,48,103,7,25,73,73
7,29,19,53,48,101,7,26,73,73
7,29,20,53,48,101,7,27,73,73
7,29,21,52,48,100,7,28,73,73
7,29,22,52,48,100,7,29,73,73
8,11,3,53,50,103,8,11,73,73
8,12,3,53,50,103,8,11,73,73
8,12,4,53,50,103,8,12,73,73
8,13,3,53,50,103,8,11,73,73
8,13,4,53,50,103,8,12,73,73
8,13,5,53,50,103,8,13,73,73
8,14,4,53,50,103,8,12,73,73
8,14,5,53,50,103,8,13,73,73
8,14,6,53,50,103,8,14,73,73
8,15,4,53,50,103,8,12,73,73
8,15,5,53,50,103,8,13,73,73
8,15,6,53,50,103,8,14,73,73
8,15,7,53,50,103,8,15,73,73
8,16,5,53,50,103,8,13,73,73
8,16,6,53,50,103,8,14,73,73
8,16,7,53,50,103,8,15,73,73
8,16,8,53,50,103,8,16,73,73
8,17,5,53,50,103,8,13,73,73
8,17,6,53,50,103,8,14,73,73
8,17,7,53,50,103,8,15,73,73
8,17,8,53,50,103,8,16,73,73
8,17,9,53,50,103,8,17,73,73
8,18,6,53,50,103,8,14,73,73
8,18,7,53,50,103,8,15,73,73
8,18,8,53,50,103,8,16,73,73
8,18,9,53,50,103,8,17,73,73
8,18,10,54,50,104,8,18,73,73
8,19,6,53,50,103,8,14,73,73
8,19,7,53,50,103,8,15,73,73
8,19,8,53,50,103,8,16,73,73
8,19,9,53,50,103,8,17,73,73
8,19,10,54,50,104,8,18,73,73
8,19,11,54,50,104,8,19,73,73
8,20,7,53,50,103,8,15,73,73
8,20,8,53,50,103,8,16,73,73
8,20,9,53,50,103,8,17,73,73
8,20,10,54,50,104,8,18,73,73
8,20,11,54,50,104,8,19,73,73
8,20,12,56,50,106,8,20,73,73
8,21,7,53,50,103,8,15,73,73
8,21,8,53,50,103,8,16,73,73
8,21,9,53,50,103,8,17,73,73
8,21,10,54,50,104,8,18,73,73
8,21,11,54,50,104,8,19,73,73
8,21,12,56,50,106,8,20,73,73
8,21,13,56,50,106,8,21,73,73
8,22,8,53,50,103,8,16,73,73
8,22,9,53,50,103,8,17,73,73
8,22,10,54,50,104,8,18,73,73
8,22,11,54,50,104,8,19,73,73
8,22,12,56,50,106,8,20,73,73
8,22,13,56,50,106,8,21,73,73
8,22,14,58,50,108,8,22,73,73
8,23,8,53,50,103,8,16,73,73
8,23,9,53,50,103,8,17,73,73
8,23,10,54,50,104,8,18,73,73
8,23,11,54,50,104,8,19,73,73
8,23,12,56,50,106,8,20,73,73
8,23,13,56,50,106,8,21,73,73
8,23,14,58,50,108,8,22,73,73
8,23,15,58,50,108,8,23,73,73
8,24,9,53,50,103,8,17,73,73
8,24,10,54,50,104,8,18,73,73
8,24,11,54,50,104,8,19,73,73
8,24,12,56,50,106,8,20,73,73
8,24,13,56,50,106,8,21,73,73
8,24,14,58,50,108,8,22,73,73
8,24,15,58,50,108,8,23,73,73
8,24,16,57,50,107,8,24,73,73
8,25,9,53,50,103,8,17,73,73
8,25,10,54,50,104,8,18,73,73
8,25,11,54,50,104,8,19,73,73
8,25,12,56,50,106,8,20,73,73
8,25,13,56,50,106,8,21,73,73
8,25,14,58,50,108,8,22,73,73
8,25,15,58,50,108,8,23,73,73
8,25,16,57,50,107,8,24,73,73
8,25,17,57,50,107,8,25,73,73
8,26,10,54,50,104,8,18,73,73
8,26,11,54,50,104,8,19,73,73
8,26,12,56,50,106,8,20,73,73
8,26,13,56,50,106,8,21,73,73
8,26,14,58,50,108,8,22,73,73
8,26,15,58,50,108,8,23,73,73
8,26,16,57,50,107,8,24,73,73
8,26,17,57,50,107,8,25,73,73
8,26,18,56,50,106,8,26,73,73
8,27,10,54,50,104,8,18,73,73
8,27,11,54,50,104,8,19,73,73
8,27,12,56,50,106,8,20,73,73
8,27,13,56,50,106,8,21,73,73
8,27,14,58,50,108,8,22,73,73
8,27,15,58,50,108,8,23,73,73
8,27,16,57,50,107,8,24,73,73
8,27,17,57,50,107,8,25,73,73
8,27,18,56,50,106,8,26,73,73
8,27,19,56,50,106,8,27,73,73
8,28,11,54,50,104,8,19,73,73
8,28,12,56,50,106,8,20,73,73
8,28,13,56,50,106,8,21,73,73
8,28,14,58,50,108,8,22,73,73
8,28,15,58,50,108,8,23,73,73
8,28,16,57,50,107,8,24,73,73
8,28,17,57,50,107,8,25,73,73
8,28,18,56,50,106,8,26,73,73
8,28,19,56,50,106,8,27,73,73
8,28,20,55,50,105,8,28,73,73
8,29,11,54,50,104,8,19,73,73
8,29,12,56,50,106,8,20,73,73
8,29,13,56,50,106,8,21,73,73
8,29,14,58,50,108,8,22,73,73
8,29,15,58,50,108,8,23,73,73
8,29,16,57,50,107,8,24,73,73
8,29,17,57,50,107,8,25,73,73
8,29,18,56,50,106,8,26,73,73
8,29,19,56,50,106,8,27,73,73
8,29,20,55,50,105,8,28,73,73
8,29,21,55,50,105,8,29,73,73
9,12,3,53,50,103,9,12,73,73
9,13,3,53,50,103,9,12,73,73
9,13,4,53,50,103,9,13,73,73
9,14,3,53,50,103,9,12,73,73
9,14,4,53,50,103,9,13,73,73
9,14,5,53,50,103,9,14,73,73
9,15,4,53,50,103,9,13,73,73
9,15,5,53,50,103,9,14,73,73
9,15,6,53,50,103,9,15,73,73
9,16,4,53,50,103,9,13,73,73
9,16,5,53,50,103,9,14,73,73
9,16,6,53,50,103,9,15,73,73
9,16,7,53,50,103,9,16,73,73
9,17,5,53,50,103,9,14,73,73
9,17,6,53,50,103,9,15,73,73
9,17,7,53,50,103,9,16,73,73
9,17,8,53,50,103,9,17,73,73
9,18,5,53,50,103,9,14,73,73
9,18,6,53,50,103,9,15,73,73
9,18,7,53,50,103,9,16,73,73
9,18,8,53,50,103,9,17,73,73
9,18,9,54,50,104,9,18,73,73
9,19,6,53,50,103,9,15,73,73
9,19,7,53,50,103,9,16,73,73
9,19,8,53,50,103,9,17,73,73
9,19,9,54,50,104,9,18,73,73
9,19,10,54,50,104,9,19,73,73
9,20,6,53,50,103,9,15,73,73
9,20,7,53,50,103,9,16,73,73
9,20,8,53,50,103,9,17,73,73
9,20,9,54,50,104,9,18,73,73
9,20,10,54,50,104,9,19,73,73
9,20,11,56,50,106,9,20,73,73
9,21,7,53,50,103,9,16,73,73
9,21,8,53,50,103,9,17,73,73
9,21,9,54,50,104,9,18,73,73
9,21,10,54,50,104,9,19,73,73
9,21,11,56,50,106,9,20,73,73
9,21,12,56,50,106,9,21,73,73
9,22,7,53,50,103,9,16,73,73
9,22,8,53,50,103,9,17,73,73
9,22,9,54,50,104,9,18,73,73
9,22,10,54,50,104,9,19,73,73
9,22,11,56,50,106,9,20,73,73
9,22,12,56,50,106,9,21,73,73
9,22,13,58,50,108,9,22,73,73
9,23,8,53,50,103,9,17,73,73
9,23,9,54,50,104,9,18,73,73
9,23,10,54,50,104,9,19,73,73
9,23,11,56,50,106,9,20,73,73
9,23,12,56,50,106,9,21,73,73
9,23,13,58,50,108,9,22,73,73
9,23,14,58,50,108,9,23,73,73
9,24,8,53,50,103,9,17,73,73
9,24,9,54,50,104,9,18,73,73
9,24,10,54,50,104,9,19,73,73
9,24,11,56,50,106,9,20,73,73
9,24,12,56,50,106,9,21,73,73
9,24,13,58,50,108,9,22,73,73
9,24,14,58,50,108,9,23,73,73
9,24,15,57,50,107,9,24,73,73
9,25,9,54,50,104,9,18,73,73
9,25,10,54,50,104,9,19,73,73
9,25,11,56,50,106,9,20,73,73
9,25,12,56,50,106,9,21,73,73
9,25,13,58,50,108,9,22,73,73
9,25,14,58,50,108,9,23,73,73
9,25,15,57,50,107,9,24,73,73
9,25,16,57,50,107,9,25,73,73
9,26,9,54,50,104,9,18,73,73
9,26,10,54,50,104,9,19,73,73
9,26,11,56,50,106,9,20,73,73
9,26,12,56,50,106,9,21,73,73
9,26,13,58,50,108,9,22,73,73
9,26,14,58,50,108,9,23,73,73
9,26,15,57,50,107,9,24,73,73
9,26,16,57,50,107,9,25,73,73
9,26,17,56,50,106,9,26,73,73
9,27,10,54,50,104,9,19,73,73
9,27,11,56,50,106,9,20,73,73
9,27,12,56,50,106,9,21,73,73
9,27,13,58,50,108,9,22,73,73
9,27,14,58,50,108,9,23,73,73
9,27,15,57,50,107,9,24,73,73
9,27,16,57,50,107,9,25,73,73
9,27,17,56,50,106,9,26,73,73
9,27,18,56,50,106,9,27,73,73
9,28,10,54,50,104,9,19,73,73
9,28,11,56,50,106,9,20,73,73
9,28,12,56,50,106,9,21,73,73
9,28,13,58,50,108,9,22,73,73
9,28,14,58,50,108,9,23,73,73
9,28,15,57,50,107,9,24,73,73
9,28,16,57,50,107,9,25,73,73
9,28,17,56,50,106,9,26,73,73
9,28,18,56,50,106,9,27,73,73
9,28,19,55,50,105,9,28,73,73
9,29,11,56,50,106,9,20,73,73
9,29,12,56,50,106,9,21,73,73
9,29,13,58,50,108,9,22,73,73
9,29,14,58,50,108,9,23,73,73
9,29,15,57,50,107,9,24,73,73
9,29,16,57,50,107,9,25,73,73
9,29,17,56,50,106,9,26,73,73
9,29,18,56,50,106,9,27,73,73
9,29,19,55,50,105,9,28,73,73
9,29,20,55,50,105,9,29,73,73
10,13,3,53,50,103,10,13,73,73
10,14,3,53,50,103,10,13,73,73
10,14,4,53,50,103,10,14,73,73
10,15,3,53,50,103,10,13,73,73
10,15,4,53,50,103,10,14,73,73
10,15,5,53,50,103,10,15,73,73
10,16,4,53,50,103,10,14,73,73
10,16,5,53,50,103,10,15,73,73
10,16,6,53,50,103,10,16,73,73
10,17,4,53,50,103,10,14,73,73
10,17,5,53,50,103,10,15,73,73
10,17,6,53,50,103,10,16,73,73
10,17,7,53,50,103,10,17,73,73
10,18,5,53,50,103,10,15,73,73
10,18,6,53,50,103,10,16,73,73
10,18,7,53,50,103,10,17,73,73
10,18,8,54,50,104,10,18,73,73
10,19,5,53,50,103,10,15,73,73
10,19,6,53,50,103,10,16,73,73
10,19,7,53,50,103,10,17,73,73
10,19,8,54,50,104,10,18,73,73
10,19,9,54,50,104,10,19,73,73
10,20,6,53,50,103,10,16,73,73
10,20,7,53,50,103,10,17,73,73
10,20,8,54,50,104,10,18,73,73
10,20,9,54,50,104,10,19,73,73
10,20,10,56,50,106,10,20,73,73
10,21,6,53,50,103,10,16,73,73
10,21,7,53,50,103,10,17,73,73
10,21,8,54,50,104,10,18,73,73
10,21,9,54,50,104,10,19,73,73
10,21,10,56,50,106,10,20,73,73
10,21,11,56,50,106,10,21,73,73
10,22,7,53,50,103,10,17,73,73
10,22,8,54,50,104,10,18,73,73
10,22,9,54,50,104,10,19,73,73
10,22,10,56,50,106,10,20,73,73
10,22,11,56,50,106,10,21,73,73
10,22,12,58,50,108,10,22,73,73
10,23,7,53,50,103,10,17,73,73
10,23,8,54,50,104,10,18,73,73
10,23,9,54,50,104,10,19,73,73
10,23,10,56,50,106,10,20,73,73
10,23,11,56,50,106,10,21,73,73
10,23,12,58,50,108,10,22,73,73
10,23,13,58,50,108,10,23,73,73
10,24,8,54,50,104,10,18,73,73
10,24,9,54,50,104,10,19,73,73
10,24,10,56,50,106,10,20,73,73
10,24,11,56,50,106,10,21,73,73
10,24,12,58,50,108,10,22,73,73
10,24,13,58,50,108,10,23,73,73
10,24,14,57,50,107,10,24,73,73
10,25,8,54,50,104,10,18,73,73
10,25,9,54,50,104,10,19,73,73
10,25,10,56,50,106,10,20,73,73
10,25,11,56,50,106,10,21,73,73
10,25,12,58,50,108,10,22,73,73
10,25,13,58,50,108,10,23,73,73
10,25,14,57,50,107,10,24,73,73
10,25,15,57,50,107,10,25,73,73
10,26,9,54,50,104,10,19,73,73
10,26,10,56,50,106,10,20,73,73
10,26,11,56,50,106,10,21,73,73
10,26,12,58,50,108,10,22,73,73
10,26,13,58,50,108,10,23,73,73
10,26,14,57,50,107,10,24,73,73
10,26,15,57,50,107,10,25,73,73
10,26,16,56,50,106,10,26,73,73
10,27,9,54,50,104,10,19,73,73
10,27,10,56,50,106,10,20,73,73
10,27,11,56,50,106,10,21,73,73
10,27,12,58,50,108,10,22,73,73
10,27,13,58,50,108,10,23,73,73
10,27,14,57,50,107,10,24,73,73
10,27,15,57,50,107,10,25,73,73
10,27,16,56,50,106,10,26,73,73
10,27,17,56,50,106,10,27,73,73
10,28,10,56,50,106,10,20,73,73
10,28,11,56,50,106,10,21,73,73
10,28,12,58,50,108,10,22,73,73
10,28,13,58,50,108,10,23,73,73
10,28,14,57,50,107,10,24,73,73
10,28,15,57,50,107,10,25,73,73
10,28,16,56,50,106,10,26,73,73
10,28,17,56,50,106,10,27,73,73
10,28,18,55,50,105,10,28,73,73
10,29,10,56,50,106,10,20,73,73
10,29,11,56,50,106,10,21,73,73
10,29,12,58,50,108,10,22,73,73
10,29,13,58,50,108,10,23,73,73
10,29,14,57,50,107,10,24,73,73
10,29,15,57,50,107,10,25,73,73
10,29,16,56,50,106,10,26,73,73
10,29,17,56,50,106,10,27,73,73
10,29,18,55,50,105,10,28,73,73
10,29,19,55,50,105,10,29,73,73
11,14,3,53,50,103,11,14,73,73
11,15,3,53,50,103,11,14,73,73
11,15,4,53,50,103,11,15,73,73
11,16,3,53,50,103,11,14,73,73
11,16,4,53,50,103,11,15,73,73
11,16,5,53,50,103,11,16,73,73
11,17,4,53,50,103,11,15,73,73
11,17,5,53,50,103,11,16,73,73
11,17,6,53,50,103,11,17,73,73
11,18,4,53,50,103,11,15,73,73
11,18,5,53,50,103,11,16,73,73
11,18,6,53,50,103,11,17,73,73
11,18,7,54,50,104,11,18,73,73
11,19,5,53,50,103,11,16,73,73
11,19,6,53,50,103,11,17,73,73
11,19,7,54,50,104,11,18,73,73
11,19,8,54,50,104,11,19,73,73
11,20,5,53,50,103,11,16,73,73
11,20,6,53,50,103,11,17,73,73
11,20,7,54,50,104,11,18,73,73
11,20,8,54,50,104,11,19,73,73
11,20,9,56,50,106,11,20,73,73
11,21,6,53,50,103,11,17,73,73
11,21,7,54,50,104,11,18,73,73
11,21,8,54,50,104,11,19,73,73
11,21,9,56,50,106,11,20,73,73
11,21,10,56,50,106,11,21,73,73
11,22,6,53,50,103,11,17,73,73
11,22,7,54,50,104,11,18,73,73
11,22,8,54,50,104,11,19,73,73
11,22,9,56,50,106,11,20,73,73
11,22,10,56,50,106,11,21,73,73
11,22,11,58,50,108,11,22,73,73
11,23,7,54,50,104,11,18,73,73
11,23,8,54,50,104,11,19,73,73
11,23,9,56,50,106,11,20,73,73
11,23,10,56,50,106,11,21,73,73
11,23,11,58,50,108,11,22,73,73
11,23,12,58,50,108,11,23,73,73
11,24,7,54,50,104,11,18,73,73
11,24,8,54,50,104,11,19,73,73
11,24,9,56,50,106,11,20,73,73
11,24,10,56,50,106,11,21,73,73
11,24,11,58,50,108,11,22,73,73
11,24,12,58,50,108,11,23,73,73
11,24,13,57,50,107,11,24,73,73
11,25,8,54,50,104,11,19,73,73
11,25,9,56,50,106,11,20,73,73
11,25,10,56,50,106,11,21,73,73
11,25,11,58,50,108,11,22,73,73
11,25,12,58,50,108,11,23,73,73
11,25,13,57,50,107,11,24,73,73
11,25,14,57,50,107,11,25,73,73
11,26,8,54,50,104,11,19,73,73
11,26,9,56,50,106,11,20,73,73
11,26,10,56,50,106,11,21,73,73
11,26,11,58,50,108,11,22,73,73
11,26,12,58,50,108,11,23,73,73
11,26,13,57,50,107,11,24,73,73
11,26,14,57,50,107,11,25,73,73
11,26,15,56,50,106,11,26,73,73
11,27,9,56,50,106,11,20,73,73
11,27,10,56,50,106,11,21,73,73
11,27,11,58,50,108,11,22,73,73
11,27,12,58,50,108,11,23,73,73
11,27,13,57,50,107,11,24,73,73
11,27,14,57,50,107,11,25,73,73
11,27,15,56,50,106,11,26,73,73
11,27,16,56,50,106,11,27,73,73
11,28,9,56,50,106,11,20,73,73
11,28,10,56,50,106,11,21,73,73
11,28,11,58,50,108,11,22,73,73
11,28,12,58,50,108,11,23,73,73
11,28,13,57,50,107,11,24,73,73
11,28,14,57,50,107,11,25,73,73
11,28,15,56,50,106,11,26,73,73
11,28,16,56,50,106,11,27,73,73
11,28,17,55,50,105,11,28,73,73
11,29,10,56,50,106,11,21,73,73
11,29,11,58,50,108,11,22,73,73
11,29,12,58,50,108,11,23,73,73
11,29,13,57,50,107,11,24,73,73
11,29,14,57,50,107,11,25,73,73
11,29,15,56,50,106,11,26,73,73
11,29,16,56,50,106,11,27,73,73
11,29,17,55,50,105,11,28,73,73
11,29,18,55,50,105,11,29,73,73
12,15,3,53,51,104,12,15,73,73
12,16,3,53,51,104,12,15,73,73
12,16,4,53,51,104,12,16,73,73
12,17,3,53,51,104,12,15,73,73
12,17,4,53,51,104,12,16,73,73
12,17,5,53,51,104,12,17,73,73
12,18,4,53,51,104,12,16,73,73
12,18,5,53,51,104,12,17,73,73
12,18,6,54,51,105,12,18,73,73
12,19,4,53,51,104,12,16,73,73
12,19,5,53,51,104,12,17,73,73
12,19,6,54,51,105,12,18,73,73
12,19,7,54,51,105,12,19,73,73
12,20,5,53,51,104,12,17,73,73
12,20,6,54,51,105,12,18,73,73
12,20,7,54,51,105,12,19,73,73
12,20,8,56,51,107,12,20,73,73
12,21,5,53,51,104,12,17,73,73
12,21,6,54,51,105,12,18,73,73
12,21,7,54,51,105,12,19,73,73
12,21,8,56,51,107,12,20,73,73
12,21,9,56,51,107,12,21,73,73
12,22,6,54,51,105,12,18,73,73
12,22,7,54,51,105,12,19,73,73
12,22,8,56,51,107,12,20,73,73
12,22,9,56,51,107,12,21,73,73
12,22,10,58,51,109,12,22,73,73
12,23,6,54,51,105,12,18,73,73
12,23,7,54,51,105,12,19,73,73
12,23,8,56,51,107,12,20,73,73
12,23,9,56,51,107,12,21,73,73
12,23,10,58,51,109,12,22,73,73
12,23,11,58,51,109,12,23,73,73
12,24,7,54,51,105,12,19,73,73
12,24,8,56,51,107,12,20,73,73
12,24,9,56,51,107,12,21,73,73
12,24,10,58,51,109,12,22,73,73
12,24,11,58,51,109,12,23,73,73
12,24,12,57,51,108,12,24,73,73
12,25,7,54,51,105,12,19,73,73
12,25,8,56,51,107,12,20,73,73
12,25,9,56,51,107,12,21,73,73
12,25,10,58,51,109,12,22,73,73
12,25,11,58,51,109,12,23,73,73
12,25,12,57,51,108,12,24,73,73
12,25,13,57,51,108,12,25,73,73
12,26,8,56,51,107,12,20,73,73
12,26,9,56,51,107,12,21,73,73
12,26,10,58,51,109,12,22,73,73
12,26,11,58,51,109,12,23,73,73
12,26,12,57,51,108,12,24,73,73
12,26,13,57,51,108,12,25,73,73
12,26,14,56,51,107,12,26,73,73
12,27,8,56,51,107,12,20,73,73
12,27,9,56,51,107,12,21,73,73
12,27,10,58,51,109,12,22,73,73
12,27,11,58,51,109,12,23,73,73
12,27,12,57,51,108,12,24,73,73
12,27,13,57,51,108,12,25,73,73
12,27,14,56,51,107,12,26,73,73
12,27,15,56,51,107,12,27,73,73
12,28,9,56,51,107,12,21,73,73
12,28,10,58,51,109,12,22,73,73
12,28,11,58,51,109,12,23,73,73
12,28,12,57,51,108,12,24,73,73
12,28,13,57,51,108,12,25,73,73
12,28,14,56,51,107,12,26,73,73
12,28,15,56,51,107,12,27,73,73
12,28,16,55,51,106,12,28,73,73
12,29,9,56,51,107,12,21,73,73
12,29,10,58,51,109,12,22,73,73
12,29,11,58,51,109,12,23,73,73
12,29,12,57,51,108,12,24,73,73
12,29,13,57,51,108,12,25,73,73
12,29,14,56,51,107,12,26,73,73
12,29,15,56,51,107,12,27,73,73
12,29,16,55,51,106,12,28,73,73
12,29,17,55,51,106,12,29,73,73
13,16,3,53,51,104,13,16,73,73
13,17,3,53,51,104,13,16,73,73
13,17,4,53,51,104,13,17,73,73
13,18,3,53,51,104,13,16,73,73
13,18,4,53,51,104,13,17,73,73
13,18,5,54,51,105,13,18,73,73
13,19,4,53,51,104,13,17,73,73
13,19,5,54,51,105,13,18,73,73
13,19,6,54,51,105,13,19,73,73
13,20,4,53,51,104,13,17,73,73
13,20,5,54,51,105,13,18,73,73
13,20,6,54,51,105,13,19,73,73
13,20,7,56,51,107,13,20,73,73
13,21,5,54,51,105,13,18,73,73
13,21,6,54,51,105,13,19,73,73
13,21,7,56,51,107,13,20,73,73
13,21,8,56,51,107,13,21,73,73
13,22,5,54,51,105,13,18,73,73
13,22,6,54,51,105,13,19,73,73
13,22,7,56,51,107,13,20,73,73
13,22,8,56,51,107,13,21,73,73
13,22,9,58,51,109,13,22,73,73
13,23,6,54,51,105,13,19,73,73
13,23,7,56,51,107,13,20,73,73
13,23,8,56,51,107,13,21,73,73
13,23,9,58,51,109,13,22,73,73
13,23,10,58,51,109,13,23,73,73
13,24,6,54,51,105,13,19,73,73
13,24,7,56,51,107,13,20,73,73
13,24,8,56,51,107,13,21,73,73
13,24,9,58,51,109,13,22,73,73
13,24,10,58,51,109,13,23,73,73
13,24,11,57,51,108,13,24,73,73
13,25,7,56,51,107,13,20,73,73
13,25,8,56,51,107,13,21,73,73
13,25,9,58,51,109,13,22,73,73
13,25,10,58,51,109,13,23,73,73
13,25,11,57,51,108,13,24,73,73
13,25,12,57,51,108,13,25,73,73
13,26,7,56,51,107,13,20,73,73
13,26,8,56,51,107,13,21,73,73
13,26,9,58,51,109,13,22,73,73
13,26,10,58,51,109,13,23,73,73
13,26,11,57,51,108,13,24,73,73
13,26,12,57,51,108,13,25,73,73
13,26,13,56,51,107,13,26,73,73
13,27,8,56,51,107,13,21,73,73
13,27,9,58,51,109,13,22,73,73
13,27,10,58,51,109,13,23,73,73
13,27,11,57,51,108,13,24,73,73
13,27,12,57,51,108,13,25,73,73
13,27,13,56,51,107,13,26,73,73
13,27,14,56,51,107,13,27,73,73
13,28,8,56,51,107,13,21,73,73
13,28,9,58,51,109,13,22,73,73
13,28,10,58,51,109,13,23,73,73
13,28,11,57,51,108,13,24,73,73
13,28,12,57,51,108,13,25,73,73
13,28,13,56,51,107,13,26,73,73
13,28,14,56,51,107,13,27,73,73
13,28,15,55,51,106,13,28,73,73
13,29,9,58,51,109,13,22,73,73
13,29,10,58,51,109,13,23,73,73
13,29,11,57,51,108,13,24,73,73
13,29,12,57,51,108,13,25,73,73
13,29,13,56,51,107,13,26,73,73
13,29,14,56,51,107,13,27,73,73
13,29,15,55,51,106,13,28,73,73
13,29,16,55,51,106,13,29,73,73
14,17,3,53,61,114,14,17,73,73
14,18,3,53,61,114,14,17,73,73
14,18,4,54,61,115,14,18,73,73
14,19,3,53,61,114,14,17,73,73
14,19,4,54,61,115,14,18,73,73
14,19,5,54,61,115,14,19,73,73
14,20,4,54,61,115,14,18,73,73
14,20,5,54,61,115,14,19,73,73
14,20,6,56,58,114,14,20,73,73
14,21,4,54,61,115,14,18,73,73
14,21,5,54,61,115,14,19,73,73
14,21,6,56,58,114,14,20,73,73
14,21,7,56,58,114,14,21,73,73
14,22,5,54,61,115,14,19,73,73
14,22,6,56,58,114,14,20,73,73
14,22,7,56,58,114,14,21,73,73
14,22,8,58,58,116,14,22,73,73
14,23,5,54,61,115,14,19,73,73
14,23,6,56,58,114,14,20,73,73
14,23,7,56,58,114,14,21,73,73
14,23,8,58,58,116,14,22,73,73
14,23,9,58,58,116,14,23,73,73
14,24,6,56,58,114,14,20,73,73
14,24,7,56,58,114,14,21,73,73
14,24,8,58,58,116,14,22,73,73
14,24,9,58,58,116,14,23,73,73
14,24,10,57,57,114,14,24,73,73
14,25,6,56,58,114,14,20,73,73
14,25,7,56,58,114,14,21,73,73
14,25,8,58,58,116,14,22,73,73
14,25,9,58,58,116,14,23,73,73
14,25,10,57,57,114,14,24,73,73
14,25,11,57,57,114,14,25,73,73
14,26,7,56,58,114,14,21,73,73
14,26,8,58,58,116,14,22,73,73
14,26,9,58,58,116,14,23,73,73
14,26,10,57,57,114,14,24,73,73
14,26,11,57,57,114,14,25,73,73
14,26,12,56,58,114,14,26,73,73
14,27,7,56,58,114,14,21,73,73
14,27,8,58,58,116,14,22,73,73
14,27,9,58,58,116,14,23,73,73
14,27,10,57,57,114,14,24,73,73
14,27,11,57,57,114,14,25,73,73
14,27,12,56,58,114,14,26,73,73
14,27,13,56,58,114,14,27,73,73
14,28,8,58,58,116,14,22,73,73
14,28,9,58,58,116,14,23,73,73
14,28,10,57,57,114,14,24,73,73
14,28,11,57,57,114,14,25,73,73
14,28,12,56,58,114,14,26,73,73
14,28,13,56,58,114,14,27,73,73
14,28,14,55,56,111,14,28,73,73
14,29,8,58,58,116,14,22,73,73
14,29,9,58,58,116,14,23,73,73
14,29,10,57,57,114,14,24,73,73
14,29,11,57,57,114,14,25,73,73
14,29,12,56,58,114,14,26,73,73
14,29,13,56,58,114,14,27,73,73
14,29,14,55,56,111,14,28,73,73
14,29,15,55,56,111,14,29,73,73
